timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-06-01 12:00:00,0.07745700,0.07774800,0.07732000,0.07750100,4390.65900000,1527857999999,340.52063064,9524,2275.34800000,176.49773202,0
2018-06-01 13:00:00,0.07750100,0.07755400,0.07719000,0.07745300,5472.34900000,1527861599999,423.47169210,7695,3448.23900000,266.86431013,0
2018-06-01 14:00:00,0.07739500,0.07756500,0.07729200,0.07755700,4635.97300000,1527865199999,359.03437203,7364,2484.30700000,192.44168449,0
2018-06-01 15:00:00,0.07750200,0.07755700,0.07720000,0.07738900,4535.38200000,1527868799999,350.82379182,8546,2468.61500000,190.97318470,0
2018-06-01 16:00:00,0.07738900,0.07768300,0.07690100,0.07697300,6018.31200000,1527872399999,465.31493788,9040,2903.01400000,224.58108773,0
2018-06-01 17:00:00,0.07697600,0.07700000,0.07625000,0.07643300,6314.73900000,1527875999999,483.52989068,10378,3313.65600000,253.85161298,0
2018-06-01 18:00:00,0.07643400,0.07661100,0.07620100,0.07656900,4266.39000000,1527879599999,326.06181441,7478,2106.66400000,161.02811328,0
2018-06-01 19:00:00,0.07651000,0.07708800,0.07633900,0.07696600,3888.60300000,1527883199999,298.54103782,7084,2131.45400000,163.58913868,0
2018-06-01 20:00:00,0.07696600,0.07709900,0.07603300,0.07610300,7194.19900000,1527886799999,550.85598924,8947,4483.20000000,342.86210038,0
2018-06-01 21:00:00,0.07615600,0.07667800,0.07600000,0.07667300,3505.47800000,1527890399999,267.45556434,6072,1931.86400000,147.41201265,0
2018-06-01 22:00:00,0.07667700,0.07711300,0.07653900,0.07710200,5226.00900000,1527893999999,401.32108236,7328,2899.25500000,222.67178932,0
2018-06-01 23:00:00,0.07711400,0.07725000,0.07694000,0.07698000,3969.13500000,1527897599999,305.95209874,6013,2162.80300000,166.74901848,0
2018-06-02 00:00:00,0.07698000,0.07715300,0.07690400,0.07703100,5009.81500000,1527901199999,386.16185433,5488,2373.63100000,183.00227734,0
2018-06-02 01:00:00,0.07696800,0.07740000,0.07696400,0.07727300,3849.18900000,1527904799999,297.26040465,5947,2259.97400000,174.49799594,0
2018-06-02 02:00:00,0.07727300,0.07750000,0.07721200,0.07744600,4788.03000000,1527908399999,370.41775132,5813,2244.75000000,173.68506747,0
2018-06-02 03:00:00,0.07744700,0.07755000,0.07700800,0.07710700,3665.35900000,1527911999999,283.32011177,7137,1957.07400000,151.29520597,0
2018-06-02 04:00:00,0.07710700,0.07715100,0.07697000,0.07709000,2706.03300000,1527915599999,208.56843829,5739,1415.84500000,109.14428620,0
2018-06-02 05:00:00,0.07709000,0.07725000,0.07686800,0.07717900,4770.82500000,1527919199999,367.90772710,6076,2913.50400000,224.79048537,0
2018-06-02 06:00:00,0.07718200,0.07726100,0.07651200,0.07668100,3931.64500000,1527922799999,302.67431880,7595,2154.49800000,165.86496513,0
2018-06-02 07:00:00,0.07668500,0.07703000,0.07651000,0.07687500,4740.36200000,1527926399999,364.16361649,10161,2563.00600000,196.87848588,0
2018-06-02 08:00:00,0.07693600,0.07765900,0.07686800,0.07765900,5724.33900000,1527929999999,443.08424970,10385,3478.95600000,269.28122952,0
2018-06-02 09:00:00,0.07765900,0.07786600,0.07756500,0.07774700,4322.35200000,1527933599999,336.06579716,8848,2711.68800000,210.85833347,0
2018-06-02 10:00:00,0.07781200,0.07788600,0.07700000,0.07704200,7414.42500000,1527937199999,574.64675993,13301,4232.51400000,328.19483412,0
2018-06-02 11:00:00,0.07704200,0.07744000,0.07680100,0.07740000,6157.19900000,1527940799999,475.11220687,11518,3254.47400000,251.22165768,0
2018-06-02 12:00:00,0.07744000,0.07779800,0.07718000,0.07731300,4883.28500000,1527944399999,378.59032941,7868,2115.16400000,163.97678809,0
2018-06-02 13:00:00,0.07727000,0.07743600,0.07720700,0.07730700,4444.29100000,1527947999999,343.63754896,6133,2379.33000000,184.00681159,0
2018-06-02 14:00:00,0.07730700,0.07762000,0.07721300,0.07743100,4864.37800000,1527951599999,376.38434537,6846,2741.62700000,212.19723649,0
2018-06-02 15:00:00,0.07743200,0.07775000,0.07733100,0.07752900,5587.92100000,1527955199999,433.35697561,9245,2958.26700000,229.42802453,0
2018-06-02 16:00:00,0.07752900,0.07759300,0.07723300,0.07725800,4027.65700000,1527958799999,311.57229024,7173,2057.19800000,159.15404984,0
2018-06-02 17:00:00,0.07725800,0.07736500,0.07702900,0.07713500,4816.05200000,1527962399999,371.85841567,8223,2962.30300000,228.74193175,0
2018-06-02 18:00:00,0.07718600,0.07799600,0.07710800,0.07785900,5536.37000000,1527965999999,429.06276084,9097,2698.43100000,209.07470617,0
2018-06-02 19:00:00,0.07789500,0.07812100,0.07762500,0.07806900,5730.29500000,1527969599999,446.54230680,7846,3113.27400000,242.56486390,0
2018-06-02 20:00:00,0.07806900,0.07810300,0.07750000,0.07762600,5235.05900000,1527973199999,408.01418593,8438,2425.40400000,189.03267097,0
2018-06-02 21:00:00,0.07762300,0.07784800,0.07735000,0.07779100,4499.61800000,1527976799999,349.33217079,7593,2232.90600000,173.34424641,0
2018-06-02 22:00:00,0.07781900,0.07785000,0.07756000,0.07767700,3045.73500000,1527980399999,236.83256713,5096,1745.11000000,135.70941003,0
2018-06-02 23:00:00,0.07767700,0.07779900,0.07735000,0.07735000,3707.48000000,1527983999999,287.49486468,5564,2404.14500000,186.44028712,0
2018-06-03 00:00:00,0.07737500,0.07768600,0.07735000,0.07758100,4680.05500000,1527987599999,362.68718594,5009,2363.73300000,183.21247156,0
2018-06-03 01:00:00,0.07758100,0.07778000,0.07743900,0.07774700,3612.62500000,1527991199999,280.67950591,5274,1866.69100000,145.08937643,0
2018-06-03 02:00:00,0.07774700,0.07786500,0.07762800,0.07767600,3184.63500000,1527994799999,247.62929216,5248,1841.61800000,143.21533702,0
2018-06-03 03:00:00,0.07773500,0.07784600,0.07756300,0.07771600,4086.84400000,1527998399999,317.58500458,5170,2399.46900000,186.47693332,0
2018-06-03 04:00:00,0.07771600,0.07789000,0.07757000,0.07766100,5286.37300000,1528001999999,410.86454411,5945,3351.81800000,260.58143277,0
2018-06-03 05:00:00,0.07766000,0.07789700,0.07759000,0.07784000,3028.89700000,1528005599999,235.42966344,5053,1539.53900000,119.68871107,0
2018-06-03 06:00:00,0.07789600,0.07815500,0.07769000,0.07815000,5485.38200000,1528009199999,427.77014680,6518,3478.35700000,271.33628494,0
2018-06-03 07:00:00,0.07815000,0.07858300,0.07811500,0.07855200,5545.43700000,1528012799999,434.41613260,10035,3163.18900000,247.79956616,0
2018-06-03 08:00:00,0.07855100,0.08080000,0.07850400,0.08041700,10152.10500000,1528016399999,809.30698137,21309,5481.32600000,437.08829951,0
2018-06-03 09:00:00,0.08041700,0.08066000,0.07995200,0.08045500,5966.73300000,1528019999999,479.03430740,14551,2817.89300000,226.27423446,0
2018-06-03 10:00:00,0.08052300,0.08053200,0.07975000,0.08020000,5787.85900000,1528023599999,463.29638819,8958,3458.42800000,276.80657576,0
2018-06-03 11:00:00,0.08020000,0.08050000,0.08020000,0.08032100,3371.69400000,1528027199999,270.92205633,6037,2086.45000000,167.66757382,0
2018-06-03 12:00:00,0.08032100,0.08057500,0.08011100,0.08047300,4908.18800000,1528030799999,394.54668074,7525,2357.23600000,189.53809712,0
2018-06-03 13:00:00,0.08047200,0.08080000,0.08025100,0.08046200,5801.37000000,1528034399999,467.47491430,8719,3205.81800000,258.33306296,0
2018-06-03 14:00:00,0.08040000,0.08085700,0.08020800,0.08069700,4326.89200000,1528037999999,348.05300913,7811,2819.38300000,226.82161466,0
2018-06-03 15:00:00,0.08074800,0.08077200,0.08025000,0.08064200,3709.38100000,1528041599999,298.57613320,7421,2312.56300000,186.15299077,0
2018-06-03 16:00:00,0.08060500,0.08078300,0.08020000,0.08020900,3966.41000000,1528045199999,319.19039629,8296,2316.05400000,186.38996528,0
2018-06-03 17:00:00,0.08028000,0.08040000,0.07968200,0.08028500,5031.56200000,1528048799999,402.56521871,9408,2768.27600000,221.50316472,0
2018-06-03 18:00:00,0.08035800,0.08036500,0.07960700,0.07966600,4316.47000000,1528052399999,344.76854507,6364,2564.86300000,204.85651069,0
2018-06-03 19:00:00,0.07969400,0.08008600,0.07931300,0.08005800,4023.89600000,1528055999999,320.52226249,6790,2558.28000000,203.74540693,0
2018-06-03 20:00:00,0.08000100,0.08037000,0.07979000,0.08037000,3378.70100000,1528059599999,270.45816638,5990,2108.35700000,168.77436726,0
2018-06-03 21:00:00,0.08037000,0.08045000,0.08000100,0.08040100,3156.18500000,1528063199999,253.34505527,5568,1703.46000000,136.78502684,0
2018-06-03 22:00:00,0.08045000,0.08050000,0.07999200,0.08019000,2831.39700000,1528066799999,227.10921380,5188,1664.38300000,133.54073866,0
2018-06-03 23:00:00,0.08014300,0.08030000,0.07987100,0.08023400,4000.38500000,1528070399999,320.50666807,5585,2050.96200000,164.37918813,0
2018-06-04 00:00:00,0.08029900,0.08074800,0.08023400,0.08067000,4574.98300000,1528073999999,368.69667027,7458,2797.50600000,225.47731605,0
2018-06-04 01:00:00,0.08061200,0.08079900,0.08043100,0.08055500,3531.20800000,1528077599999,284.80355326,6507,1918.21600000,154.72579700,0
2018-06-04 02:00:00,0.08050300,0.08055700,0.08011000,0.08015000,3973.25500000,1528081199999,319.12549344,6256,2220.31800000,178.35057263,0
2018-06-04 03:00:00,0.08015000,0.08056600,0.08009900,0.08045000,3488.48900000,1528084799999,280.50874786,5522,1914.31900000,153.95590307,0
2018-06-04 04:00:00,0.08044700,0.08047400,0.08026200,0.08036500,2402.59600000,1528088399999,193.13063659,4888,1417.76300000,113.99267692,0
2018-06-04 05:00:00,0.08044600,0.08048200,0.08018400,0.08036800,5086.23600000,1528091999999,408.60963565,6148,2472.77800000,198.66124632,0
2018-06-04 06:00:00,0.08036800,0.08039600,0.07950000,0.07990100,7990.34900000,1528095599999,638.35371287,14019,4268.77900000,341.02074074,0
2018-06-04 07:00:00,0.07990100,0.08012500,0.07961600,0.07985300,6767.28400000,1528099199999,540.81225467,10453,4120.78200000,329.41567474,0
2018-06-04 08:00:00,0.07977400,0.07985300,0.07939900,0.07962800,6589.90500000,1528102799999,524.41567422,9729,3106.24100000,247.21337919,0
2018-06-04 09:00:00,0.07959600,0.07988900,0.07933300,0.07981800,6276.57600000,1528106399999,499.37484304,8449,4031.30100000,320.79010542,0
2018-06-04 10:00:00,0.07981800,0.07987500,0.07947600,0.07970000,5636.53500000,1528109999999,449.06881464,8297,2713.08600000,216.17795327,0
2018-06-04 11:00:00,0.07970100,0.07976000,0.07881300,0.07890800,7378.12800000,1528113599999,584.34422392,12532,3481.98500000,275.82197843,0
2018-06-04 12:00:00,0.07897900,0.07940500,0.07881400,0.07918300,5126.36500000,1528117199999,405.80963340,10555,2444.99900000,193.60189451,0
2018-06-04 13:00:00,0.07918300,0.07942000,0.07890100,0.07902900,4629.11300000,1528120799999,366.67991767,8152,2607.92800000,206.61361492,0
2018-06-04 14:00:00,0.07895800,0.07908900,0.07787500,0.07824000,10318.93100000,1528124399999,807.56702075,14897,6148.31800000,481.12363299,0
2018-06-04 15:00:00,0.07820000,0.07884400,0.07819300,0.07821500,4960.19800000,1528127999999,389.24683362,10655,3053.77500000,239.71039803,0
2018-06-04 16:00:00,0.07821500,0.07844600,0.07801000,0.07801000,5129.38500000,1528131599999,401.36376120,7881,2742.63000000,214.66705798,0
2018-06-04 17:00:00,0.07805500,0.07851100,0.07773500,0.07840700,4964.34600000,1528135199999,387.41977181,7795,2858.23700000,223.03705332,0
2018-06-04 18:00:00,0.07840800,0.07881500,0.07825500,0.07870300,3854.99300000,1528138799999,302.68955464,6269,2216.35400000,174.06516016,0
2018-06-04 19:00:00,0.07870300,0.07902000,0.07858100,0.07897000,4419.70700000,1528142399999,348.25146684,7050,2514.06500000,198.16362866,0
2018-06-04 20:00:00,0.07897000,0.07930800,0.07869800,0.07927800,3710.62800000,1528145999999,292.95974534,6090,1995.24000000,157.50685274,0
2018-06-04 21:00:00,0.07928000,0.07950000,0.07915300,0.07934000,3235.86600000,1528149599999,256.74492008,5906,1834.58100000,145.59755203,0
2018-06-04 22:00:00,0.07939600,0.07940000,0.07894600,0.07899700,3360.58000000,1528153199999,265.82145577,5308,1988.92900000,157.35012910,0
2018-06-04 23:00:00,0.07897500,0.07910800,0.07853100,0.07892500,3426.79800000,1528156799999,270.28336184,6204,1917.68400000,151.28652496,0
2018-06-05 00:00:00,0.07900100,0.07942000,0.07892500,0.07935000,2750.61400000,1528160399999,218.00806854,5443,1548.58200000,122.74238770,0
2018-06-05 01:00:00,0.07935000,0.07964500,0.07933900,0.07947600,4345.66500000,1528163999999,345.53298501,5555,1830.61900000,145.54918888,0
2018-06-05 02:00:00,0.07947700,0.07960000,0.07821000,0.07830300,6830.69300000,1528167599999,537.63707453,11554,3894.80800000,306.64757746,0
2018-06-05 03:00:00,0.07837000,0.07880900,0.07815000,0.07858000,4516.10800000,1528171199999,354.69131161,8450,1795.66700000,141.05800286,0
2018-06-05 04:00:00,0.07858000,0.07880600,0.07812100,0.07823300,6418.16300000,1528174799999,504.21774141,11899,3176.18800000,249.64181745,0
2018-06-05 05:00:00,0.07823300,0.07897500,0.07817200,0.07863900,6513.66000000,1528178399999,512.49418725,9048,2824.45800000,222.18963690,0
2018-06-05 06:00:00,0.07863000,0.07919700,0.07838200,0.07919200,4272.33600000,1528181999999,337.05932993,6995,2117.92200000,167.14126235,0
2018-06-05 07:00:00,0.07919100,0.07940400,0.07888900,0.07909600,4655.99600000,1528185599999,368.43468070,8316,2248.34800000,177.96553111,0
2018-06-05 08:00:00,0.07909600,0.07980000,0.07909400,0.07959900,5917.64200000,1528189199999,470.30583613,9881,3939.94200000,313.15371862,0
2018-06-05 09:00:00,0.07965600,0.07971900,0.07910000,0.07910100,5213.31400000,1528192799999,413.72766689,7441,2747.18900000,217.91056560,0
2018-06-05 10:00:00,0.07910100,0.07945000,0.07910100,0.07935000,4776.88400000,1528196399999,378.95937713,7260,2766.27500000,219.47218803,0
2018-06-05 11:00:00,0.07937700,0.08050000,0.07769500,0.07906000,9905.54800000,1528199999999,783.35647359,14699,4278.73300000,339.67862079,0
2018-06-05 12:00:00,0.07914300,0.07946700,0.07906500,0.07932900,3861.94900000,1528203599999,306.30444685,6971,2009.95500000,159.44885309,0
2018-06-05 13:00:00,0.07936800,0.07950000,0.07900000,0.07921300,4052.43900000,1528207199999,321.17460786,7241,2353.43900000,186.57593393,0
2018-06-05 14:00:00,0.07914400,0.07921200,0.07891600,0.07912000,3535.91900000,1528210799999,279.62450546,6453,2117.77600000,167.50656019,0
2018-06-05 15:00:00,0.07912000,0.07970200,0.07905000,0.07922700,5333.33100000,1528214399999,423.81888401,9089,2810.45100000,223.31816846,0
2018-06-05 16:00:00,0.07922700,0.08050000,0.07913100,0.08010000,8782.54600000,1528217999999,702.84718674,16703,4567.97100000,365.56124254,0
2018-06-05 17:00:00,0.08010300,0.08037900,0.07963000,0.07999200,5687.97700000,1528221599999,455.75923560,10238,3242.48400000,259.88767038,0
2018-06-05 18:00:00,0.07999200,0.08028900,0.07970200,0.07980800,3721.25000000,1528225199999,297.66751348,7242,2268.33500000,181.48811714,0
2018-06-05 19:00:00,0.07980900,0.08006300,0.07962300,0.07977300,6122.55100000,1528228799999,489.02699074,6325,2094.69500000,167.31595751,0
2018-06-05 20:00:00,0.07977300,0.08005000,0.07963900,0.07988600,3649.86700000,1528232399999,291.68817450,5287,1824.28500000,145.79862695,0
2018-06-05 21:00:00,0.07980700,0.07999900,0.07951000,0.07961100,3240.44200000,1528235999999,258.42433842,6171,1425.32900000,113.66079362,0
2018-06-05 22:00:00,0.07961100,0.08004500,0.07955100,0.07997300,3892.42500000,1528239599999,310.62623189,6107,2553.77500000,203.82639933,0
2018-06-05 23:00:00,0.08004600,0.08008000,0.07978400,0.07989800,2509.20100000,1528243199999,200.46647907,4637,1332.16500000,106.43346671,0
2018-06-06 00:00:00,0.07989800,0.08010000,0.07956500,0.07957100,4123.21600000,1528246799999,329.57606555,5135,2353.04200000,188.11562441,0
2018-06-06 01:00:00,0.07956900,0.07988800,0.07945100,0.07976600,3409.52000000,1528250399999,271.67945285,5912,2121.57000000,169.06318436,0
2018-06-06 02:00:00,0.07976700,0.07983700,0.07962800,0.07973000,2755.26100000,1528253999999,219.66861230,5108,1454.32500000,115.97932719,0
2018-06-06 03:00:00,0.07974000,0.07997700,0.07971100,0.07982900,4839.67300000,1528257599999,386.48988700,5767,2148.67000000,171.58663094,0
2018-06-06 04:00:00,0.07982900,0.07994500,0.07919400,0.07923300,5780.71900000,1528261199999,459.82250347,9347,2580.40900000,205.20570190,0
2018-06-06 05:00:00,0.07923300,0.07950000,0.07902700,0.07950000,4315.01600000,1528264799999,342.09099007,8679,2209.19700000,175.18212634,0
2018-06-06 06:00:00,0.07945900,0.07982600,0.07944100,0.07966000,4756.89400000,1528268399999,379.02781767,6308,3214.73100000,256.16355427,0
2018-06-06 07:00:00,0.07967900,0.07997600,0.07963700,0.07965300,5836.17500000,1528271999999,465.76452030,7369,3483.86700000,278.10213411,0
2018-06-06 08:00:00,0.07963800,0.07965300,0.07921200,0.07929100,4422.89400000,1528275599999,350.97534114,8810,2257.27300000,179.16752681,0
2018-06-06 09:00:00,0.07929100,0.07935000,0.07908300,0.07910000,6361.56600000,1528279199999,503.97708084,7947,3579.63900000,283.64235066,0
2018-06-06 10:00:00,0.07916200,0.07940000,0.07900900,0.07940000,5050.63500000,1528282799999,400.05398729,7356,3316.36200000,262.68372504,0
2018-06-06 11:00:00,0.07940000,0.07960000,0.07930600,0.07953500,5955.86200000,1528286399999,473.54368431,7930,3502.89700000,278.55078144,0
2018-06-06 12:00:00,0.07958400,0.07987900,0.07931800,0.07981700,4680.60700000,1528289999999,372.27710224,8825,2506.91800000,199.43079494,0
2018-06-06 13:00:00,0.07986300,0.07990500,0.07965400,0.07979900,4654.95000000,1528293599999,371.42657360,9081,2813.61700000,224.56177196,0
2018-06-06 14:00:00,0.07980000,0.07992000,0.07965600,0.07974100,3648.87700000,1528297199999,291.26079037,8736,2165.76600000,172.90300484,0
2018-06-06 15:00:00,0.07974100,0.07995700,0.07952800,0.07991000,5296.51900000,1528300799999,422.81163375,9182,3053.32900000,243.80472922,0
2018-06-06 16:00:00,0.07988000,0.07991700,0.07900100,0.07928900,6549.92100000,1528304399999,520.11036861,14158,3721.93500000,295.62057691,0
2018-06-06 17:00:00,0.07929300,0.07949700,0.07910000,0.07938800,5915.77200000,1528307999999,469.39402838,9388,3684.28600000,292.41004485,0
2018-06-06 18:00:00,0.07938800,0.07960200,0.07925600,0.07948500,4154.97300000,1528311599999,330.01310571,7726,2195.30800000,174.41815841,0
2018-06-06 19:00:00,0.07948500,0.07962600,0.07941400,0.07952000,3703.00400000,1528315199999,294.46011283,5924,2010.04100000,159.85254219,0
2018-06-06 20:00:00,0.07951800,0.07955100,0.07900300,0.07938400,4243.87400000,1528318799999,336.50473734,6526,1915.05600000,151.89551769,0
2018-06-06 21:00:00,0.07933000,0.07945000,0.07902800,0.07912100,3894.47700000,1528322399999,308.66081220,7145,2160.97900000,171.28439664,0
2018-06-06 22:00:00,0.07921900,0.07937700,0.07902300,0.07928000,2678.34200000,1528325999999,212.19902171,6129,1565.28000000,124.04799965,0
2018-06-06 23:00:00,0.07928000,0.07929800,0.07900100,0.07923500,2252.78800000,1528329599999,178.39960162,5494,1192.64600000,94.46570653,0
2018-06-07 00:00:00,0.07923200,0.07961000,0.07922700,0.07952100,5881.66100000,1528333199999,467.15850189,6688,2953.14400000,234.59754979,0
2018-06-07 01:00:00,0.07952200,0.07970000,0.07924000,0.07950800,5695.16400000,1528336799999,452.80801146,8632,3382.94100000,269.00294276,0
2018-06-07 02:00:00,0.07950800,0.07961000,0.07926100,0.07950500,3200.83500000,1528340399999,254.34704683,8406,1836.05400000,145.91774433,0
2018-06-07 03:00:00,0.07943100,0.07965500,0.07940500,0.07962100,4232.22900000,1528343999999,336.68128826,6727,2379.44300000,189.31337503,0
2018-06-07 04:00:00,0.07961500,0.07970000,0.07911100,0.07929900,3996.76700000,1528347599999,317.55765525,6626,2332.69400000,185.45233256,0
2018-06-07 05:00:00,0.07929900,0.07954500,0.07900200,0.07915100,4504.36300000,1528351199999,357.06052672,7468,2542.26900000,201.48047358,0
2018-06-07 06:00:00,0.07915300,0.07930000,0.07850000,0.07874300,6131.66300000,1528354799999,483.74975432,12154,3262.17000000,257.46764492,0
2018-06-07 07:00:00,0.07874200,0.07905000,0.07851000,0.07903000,5633.44700000,1528358399999,444.73306106,7111,2822.07000000,222.91539998,0
2018-06-07 08:00:00,0.07905000,0.07915000,0.07889600,0.07900000,5948.32800000,1528361999999,470.31094428,7819,3138.75700000,248.20558321,0
2018-06-07 09:00:00,0.07900000,0.07915000,0.07886300,0.07910000,4326.28000000,1528365599999,341.88423228,6800,2704.34500000,213.72182460,0
2018-06-07 10:00:00,0.07909900,0.07915000,0.07885900,0.07899300,4254.75400000,1528369199999,336.24167612,5736,2675.78000000,211.49952694,0
2018-06-07 11:00:00,0.07893800,0.07905000,0.07881300,0.07899800,5375.27900000,1528372799999,424.40207322,5660,3360.24200000,265.32095348,0
2018-06-07 12:00:00,0.07899800,0.07906300,0.07885000,0.07902400,4246.91900000,1528376399999,335.53512090,5732,2645.66400000,209.05397747,0
2018-06-07 13:00:00,0.07905800,0.07911500,0.07882100,0.07900400,5237.15600000,1528379999999,413.84293960,6755,3136.18600000,247.87684564,0
2018-06-07 14:00:00,0.07901900,0.07902000,0.07859300,0.07885700,4089.73000000,1528383599999,322.48476931,7810,1833.79600000,144.62440893,0
2018-06-07 15:00:00,0.07880200,0.07890000,0.07875000,0.07876000,3538.33500000,1528387199999,278.97154145,7618,2314.38700000,182.49681858,0
2018-06-07 16:00:00,0.07876100,0.07906200,0.07876000,0.07906000,5141.61800000,1528390799999,405.61954898,8321,3739.19400000,295.03738745,0
2018-06-07 17:00:00,0.07906000,0.07906000,0.07882000,0.07886900,3531.76700000,1528394399999,278.79647158,7008,1813.10500000,143.14235905,0
2018-06-07 18:00:00,0.07886900,0.07900000,0.07823000,0.07890200,4199.54800000,1528397999999,331.08875841,7258,2143.27200000,169.13845442,0
2018-06-07 19:00:00,0.07890200,0.07895000,0.07866500,0.07880200,3739.48000000,1528401599999,294.82610619,6040,1546.24100000,121.91258762,0
2018-06-07 20:00:00,0.07883600,0.07890000,0.07839800,0.07869200,5219.78000000,1528405199999,410.69679127,7695,2605.69200000,205.03536937,0
2018-06-07 21:00:00,0.07869200,0.07876800,0.07830300,0.07857400,3847.41500000,1528408799999,301.91129019,6981,2326.05400000,182.49364312,0
2018-06-07 22:00:00,0.07857200,0.07873700,0.07845100,0.07868600,2231.93800000,1528412399999,175.35141869,5168,1089.17100000,85.60328814,0
2018-06-07 23:00:00,0.07868300,0.07874000,0.07844000,0.07869800,3566.69500000,1528415999999,280.46074140,6322,2156.26500000,169.56112000,0
2018-06-08 00:00:00,0.07869600,0.07906100,0.07859000,0.07900000,3634.00300000,1528419599999,286.61626390,6108,1986.53000000,156.70483496,0
2018-06-08 01:00:00,0.07901500,0.07905300,0.07861000,0.07890800,4993.64800000,1528423199999,394.25221765,6381,3409.13600000,269.20819416,0
2018-06-08 02:00:00,0.07894700,0.07910800,0.07885700,0.07901400,4910.09000000,1528426799999,387.87234910,6701,3026.84400000,239.14861623,0
2018-06-08 03:00:00,0.07901400,0.07915400,0.07881700,0.07891100,4924.19700000,1528430399999,389.31016075,8454,2790.72200000,220.68376769,0
2018-06-08 04:00:00,0.07888500,0.07915000,0.07852600,0.07908500,5834.73500000,1528433999999,460.02237047,9129,2770.69900000,218.45020037,0
2018-06-08 05:00:00,0.07914700,0.07921100,0.07900000,0.07915300,5137.98900000,1528437599999,406.58300247,7673,2690.73000000,212.96424130,0
2018-06-08 06:00:00,0.07909700,0.07928900,0.07906000,0.07925300,3756.79100000,1528441199999,297.58582650,6853,2042.68700000,161.84041971,0
2018-06-08 07:00:00,0.07925300,0.07926500,0.07866500,0.07872000,7794.58700000,1528444799999,615.11915032,7537,4390.21300000,346.61523675,0
2018-06-08 08:00:00,0.07870200,0.07900000,0.07860700,0.07887100,3321.79900000,1528448399999,262.02059683,6972,1667.75600000,131.56507024,0
2018-06-08 09:00:00,0.07887100,0.07919800,0.07885000,0.07911800,4761.66700000,1528451999999,376.46032762,6506,2625.52000000,207.59355917,0
2018-06-08 10:00:00,0.07906800,0.07911300,0.07884900,0.07898100,5419.38900000,1528455599999,427.88339784,8605,2818.82400000,222.58354357,0
2018-06-08 11:00:00,0.07898100,0.07912200,0.07880100,0.07896200,3789.22500000,1528459199999,299.25294537,7950,2156.07200000,170.32410065,0
2018-06-08 12:00:00,0.07896200,0.07913900,0.07870000,0.07885000,4352.21100000,1528462799999,343.41443493,6705,2741.71700000,216.33154467,0
2018-06-08 13:00:00,0.07885000,0.07903000,0.07870800,0.07892000,2977.35300000,1528466399999,234.86611924,5686,2113.22500000,166.72374031,0
2018-06-08 14:00:00,0.07886500,0.07892000,0.07845800,0.07871900,3549.98100000,1528469999999,279.05747000,7797,2400.92800000,188.74198571,0
2018-06-08 15:00:00,0.07871900,0.07889100,0.07837000,0.07861700,3844.40500000,1528473599999,302.52973856,7115,2124.32400000,167.22778129,0
2018-06-08 16:00:00,0.07856300,0.07880000,0.07855100,0.07868900,2395.61600000,1528477199999,188.49476651,6840,1287.28800000,101.30997755,0
2018-06-08 17:00:00,0.07861300,0.07872000,0.07847100,0.07855900,3175.04000000,1528480799999,249.62546443,5691,2303.80900000,181.15097883,0
2018-06-08 18:00:00,0.07855700,0.07915100,0.07799100,0.07841600,6510.99000000,1528484399999,511.29829522,7430,3749.87900000,294.90295240,0
